Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d09_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,3762,1545,1229,48,1645.958333,429.9375,4894,1552,1240,5586,1538,1150,3762,1541.053695,1229.153907,2340,1012.323077,714.2209402,319380,1460.951271,1447.64928,2386,1010.704946,716.0611903,3762,1541.053695,1229.153907
d09_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,4007,1651,1351,53,1715.773585,496.9433962,5014,1649,1330,5374,1652,1305,4007,1659.192413,1354.880459,2535,1334.692702,717.5786982,379663,1452.116045,1349.605877,2558,1559.818217,375.9468335,4007,1659.192413,1354.880459
d09_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,2890,1434,772,71,1598.43662,257.1971831,5696,1593,639,5735,1593,639,2890,1423.407958,766.9529412,2673,1466.40853,717.298541,389201,1022.692909,875.8017503,3280,1605.422561,252.6039634,2890,1423.407958,766.9529412
d09_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,3889,1364,1130,51,1583.176471,275.0784314,5830,1383,1076,8338,1502,696,3889,1360.540756,1130.065312,2978,1427.891874,530.4516454,351579,1457.143097,777.1903754,5885,1670.847239,309.4509771,3889,1360.540756,1130.065312
d13_01_G01_0_1_T,glasshouse_b1,Gladius,T0,R1,T,5493,1987,1844,66,1699.469697,463.2272727,14992,1973,1806,17670,2101,1590,5493,1988.072456,1843.545603,6808,2219.967391,2133.659812,368601,1605.456797,1467.07007,7652,1632.086121,382.4290382,5493,1988.072456,1843.545603
d13_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,7553,1725,1929,56,1868.410714,1583.875,12773,1755,1350,12695,1756,1342,7553,1754.438634,1928.871839,5990,1883.873456,2194.135559,379150,1599.978642,1480.657199,6179,1481.231915,387.9877003,7553,1754.438634,1928.871839
d13_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,15228,1348,1371,65,1557.369231,608.4923077,14412,1498,1112,14625,1496,1118,15228,1339.282112,1371.410625,6879,1467.371856,1008.850996,389253,1443.530167,1048.991134,7723,1466.419138,1003.039622,11102,1316.577914,1481.18294
d13_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,5913,1933,2249,53,1583.113208,843.0566038,15109,1806,2096,15747,1611,1110,5913,1901.757991,2257.555894,7250,1484.123034,882.6808276,388098,1451.10577,350.0756484,10968,1626.257659,462.5032823,6641,1388.336245,684.0843246
d13_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,5025,1394,1370,63,1463.84127,1135.507937,10416,1581,1113,15003,1532,1601,5025,1404.118806,1371.720796,6342,1490.238726,1070.04147,351864,1456.90726,1354.636155,8340,1529.494125,1943.241367,5025,1404.118806,1371.720796
d13_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,9071,1578,1633,69,1270.942029,1463.347826,11664,1575,1130,11655,1525,1826,9071,1529.334583,1607.840811,5646,1543.787814,954.2665604,457377,1818.306441,965.3602586,6490,1591.753159,819.9711864,10235,1542.843771,1504.254519
d13_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,10712,1411,1464,54,1656.537037,486.0740741,13072,1469,1277,15151,1362,1939,10712,1399.519137,1468.565814,6313,1479.405829,1203.954063,410954,1429.14717,1101.206103,7442,1336.300457,1795.383499,10950,1401.065114,1456.371416
d13_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,15543,1875,1550,73,1785.205479,948.4931507,12043,1885,1192,11951,1885,1192,15543,1922.501641,1559.831114,6762,1833.369269,1444.708814,558017,1604.174937,745.607693,5244,1630.948703,518.914569,21715,1862.584435,1295.323647
d13_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,6374,2000,1925,51,2239.529412,2359.843137,12438,2068,2128,11787,1877,1525,6213,1996.194109,1937.621278,5974,1744.310345,1269.559592,350408,2030.961716,1598.639751,5111,1582.674623,348.7315594,6213,1996.194109,1937.621278
d13_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,10878,2016,1164,58,1930.603448,1003.568966,12106,1831,924,20209,2094,1353,10878,1990.947693,1183.080438,6397,1965.817102,1047.259028,423571,1540.647018,972.300606,7186,1653.051489,326.1180072,8534,1951.876494,1653.954769
d13_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,5522,2283,1374,65,1456.646154,2389.907692,12191,1464,2147,11740,1465,2171,5522,2272.516661,1379.339732,5790,1327.630052,2031.744387,378602,2061.35811,936.8901643,9125,1371.506411,2206.743014,6503,2228.574043,1309.118099
d13_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,8318,1135,1313,49,1085.408163,1504.489796,13277,1195,1093,13854,1176,1145,8318,1135.427867,1313.210507,8196,1461.607491,903.3961689,432221,1050.03343,951.9046067,8237,1390.56052,877.8159524,7654,1124.942775,1366.705775
d13_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,8774,1719,1518,60,2280.25,1442.35,10596,1839,1733,10895,1839,1733,8774,1702.781058,1521.819695,4448,1795.54384,1869.768435,519120,1875.878934,1045.491378,5011,1784.464378,1824.512672,10346,1684.831142,1396.207037
d13_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,7175,2093,1528,51,2161.960784,1835.647059,8368,2010,1229,12188,2074,1463,7175,2082.487387,1534.430523,3652,1999.961665,1072.252464,375032,2035.506138,1033.827921,4402,2139.18219,1617.845979,8724,2045.026593,1407.341128
d13_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,4072,1240,1302,52,1846.480769,1647.423077,9105,1177,1438,9105,1177,1438,4072,1237.522348,1300.467092,3141,1275.927412,1229.545049,357676,1457.640949,872.9812931,3409,770.1381637,960.4147844,3937,1241.94793,1292.538227
d13_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,5472,1716,1482,53,1563.113208,491.0943396,7295,2262,1527,7926,1686,1340,5441,1721.24683,1479.988789,2850,1664.365965,1309.077193,470129,1539.47015,1008.428846,2408,2237.980897,1394.267442,5418,1720.685862,1478.36471
d13_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,5552,1216,1062,62,1538.870968,451.1129032,16817,1587,1071,16566,1588,1066,5552,1229.822767,1072.714878,7669,1433.325727,958.1011866,436937,1437.662132,414.8391072,11378,1395.739409,1078.334242,7846,2134.240632,862.9871272
d13_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,11969,1173,1550,73,1427.246575,436.5068493,17975,1436,945,18006,1436,945,11969,1199.331105,1544.723703,7293,1260.016454,850.6539147,408760,1054.046805,923.4115716,9607,1408.341522,378.530967,11969,1199.331105,1544.723703
d13_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,8017,1683,1620,58,1532.224138,741.5689655,13330,1481,2053,14368,1480,2035,8017,1687.760634,1620.333541,6116,1572.269294,1154.689176,400692,1826.29177,938.5102298,9481,1566.081848,2078.667546,8017,1687.760634,1620.333541
d13_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,10148,1933,1915,66,1414.212121,406.5909091,16423,1931,1838,18283,1932,1745,10148,1886.126527,1911.592136,6790,1830.542121,1688.442563,393805,1997.022915,1805.877599,8737,1332.096715,435.6635001,10148,1886.126527,1911.592136
d13_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,6389,1832,2065,54,1767.037037,1300.5,12130,1462,1434,11220,1803,1850,6389,1835.914854,2067.792456,4866,1837.830662,2157.484998,412609,1865.642785,1553.13014,5199,1354.446817,1623.39373,6389,1835.914854,2067.792456
d13_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,7437,1992,1667,70,1790.457143,1234.471429,11549,1988,1704,14355,1765,1640,7437,2010.581417,1666.621487,5178,1872.977984,1577.936269,529743,1860.420368,1065.397162,4256,1667.942669,969.8768797,7437,2010.581417,1666.621487
d13_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,7855,1413,1812,64,1643.859375,1254.34375,10527,1448,1597,9298,1407,1762,7855,1451.494335,1806.025461,3942,717.0266362,1351.853374,523665,1702.038865,1609.002355,4591,1442.223916,2069.369636,7855,1451.494335,1806.025461
d13_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,8252,2227,1520,50,1283.74,883.4,15172,1291,1777,15719,1295,1764,8252,2200.928987,1527.732429,6433,1226.70356,1235.844085,338674,2054.840463,1479.280819,6331,1572.933344,507.9352393,5868,2248.957055,1724.532379
d13_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,5168,1513,1549,54,1468.5,1704.481481,5168,1513,1549,5295,1515,1540,5168,1501.654605,1549.461494,2850,1450.643509,1730.955439,312674,1455.571087,1458.840821,2948,1361.049864,378.9772727,5168,1501.654605,1549.461494
d13_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,4239,1363,1931,72,1481.819444,375.4305556,4886,1343,1874,5418,1471,1027,4239,1358.424628,1935.23331,2211,1384.488014,1335.030303,508933,1825.446957,1469.859591,2684,1486.837183,346.4068554,4239,1358.424628,1935.23331
d13_27_G04_0_3_S,glasshouse_b1,Forrest,T0,R3,S,4572,988,1507,60,1381.283333,321.15,7582,913,1715,7954,927,1679,3316,955.2023522,1607.487033,4591,1329.597691,644.5663254,389559,1824.58834,268.7554234,4658,1374.038429,338.4984972,3316,955.2023522,1607.487033
d13_28_G04_0_4_S,glasshouse_b1,Forrest,T0,R4,S,3734,1500,1924,70,1513.614286,408.5571429,9880,1135,770,9976,1130,777,3734,1500.414301,1924.2421,3734,1500.414301,1924.2421,366123,862.3600484,866.5370681,6787,1518.659643,400.9201414,3734,1500.414301,1924.2421
d13_29_G04_1_1_S,glasshouse_b1,Forrest,T1,R1,S,1908,1122,1260,60,1437.383333,328.5,4309,1164,1110,3629,1260,880,1908,1126.179245,1259.559748,1908,1126.179245,1259.559748,327758,876.0041921,1468.402227,2820,1433.636525,334.6287234,1908,1126.179245,1259.559748
d13_30_G04_1_2_S,glasshouse_b1,Forrest,T1,R2,S,3167,1065,1630,57,1030.912281,1713.210526,3574,1050,1670,3574,1050,1670,3167,1063.634039,1630.045785,1386,1040.854257,1693.007937,305050,882.4878249,1467.051346,1755,1389.646154,344.2062678,3167,1063.634039,1630.045785
d13_31_G04_1_3_S,glasshouse_b1,Forrest,T1,R3,S,2528,1301,1298,65,1179.338462,1503.123077,5870,1146,1544,6074,1152,1536,2528,1307.24644,1303.570016,2327,597.4202836,1417.67168,299716,880.5651317,1467.692702,3023,1521.892491,262.6983129,2004,604.9466068,1389.216068
d13_32_G04_1_4_S,glasshouse_b1,Forrest,T1,R4,S,2283,1356,726,64,1535.078125,376.40625,3871,1417,596,3871,1417,596,2283,1354.249233,725.0477442,1266,1395.916272,640.3246445,311226,1452.226205,284.7189631,1261,1388.180809,653.88977,2283,1354.249233,725.0477442
d13_33_G05_0_1_S,glasshouse_b1,Hartog,T0,R1,S,3117,1224,790,59,1163.898305,777.3728814,9444,1276,2107,9369,1276,2107,3117,1227.046519,790.5107475,5569,1144.558449,780.6518226,382208,1023.841529,2052.082615,4923,1161.490148,1963.761731,3162,1228.507274,786.8598988
d13_34_G05_0_2_S,glasshouse_b1,Hartog,T0,R2,S,7037,2145,1165,61,1557.836066,541.6721311,19724,1648,1432,17106,1569,1150,7037,2144.582493,1164.780304,7717,1793.818842,954.8394454,212660,2176.446896,893.2851829,11110,1523.032403,426.8008101,7646,2125.36542,1118.397463
d13_35_G05_0_3_S,glasshouse_b1,Hartog,T0,R3,S,3920,989,2011,71,1442.492958,324.4929577,8929,1048,1896,9973,378,1395,3920,988.7288265,2010.104847,4393,969.0621443,2046.478716,343005,290.3218554,1467.481299,4448,1488.33723,284.5472122,3920,988.7288265,2010.104847
d13_36_G05_0_4_S,glasshouse_b1,Hartog,T0,R4,S,4780,1158,1669,62,1251.080645,680.1612903,16665,1194,1577,16665,1194,1577,4780,1172.349372,1671.347699,6389,1210.40601,992.5146345,390110,874.7795878,1612.519769,6741,1504.215843,415.9873906,4563,1166.88867,1687.439404
d13_37_G05_1_1_S,glasshouse_b1,Hartog,T1,R1,S,2212,1070,1914,62,2341.870968,1919.66129,7136,1060,1723,7136,1060,1723,2212,1069.955244,1914.006329,4351,989.0176971,1954.485176,293138,879.2121492,2043.368124,4365,989.2508591,1953.727377,2212,1069.955244,1914.006329
d13_38_G05_1_2_S,glasshouse_b1,Hartog,T1,R2,S,4514,2180,1628,61,904.0163934,1993.918033,9720,1025,1651,9720,1025,1651,4514,2179.9856,1628.2572,3712,1051.648438,1922.168912,384295,881.862374,1326.383708,4767,1322.179148,595.1139081,4514,2179.9856,1628.2572
d13_39_G05_1_3_S,glasshouse_b1,Hartog,T1,R3,S,2055,1035,1775,63,1770.873016,1736.52381,4525,1814,1540,4525,1814,1540,2055,1034.817518,1773.981509,2320,1765.189655,1747.486638,323878,877.0542673,2048.351305,2324,1783.923408,1061.288296,2324,1783.923408,1061.288296
d13_40_G05_1_4_S,glasshouse_b1,Hartog,T1,R4,S,3047,1612,1459,72,1113.805556,1143.111111,4813,1645,1591,4813,1645,1591,3047,1614.264851,1456.906465,1678,1644.75447,1842.983909,388850,1904.489592,1469.421687,1725,1645.045797,1839.321739,3140,1122.892357,1125.606051
d13_41_G06_0_1_S,glasshouse_b1,3811,T0,R1,S,5691,1517,1821,56,1506.5,1270.357143,11705,1409,1809,12471,1421,1753,5691,1514.499385,1820.622738,6296,1406.695203,1702.780654,511150,1791.962796,1618.398728,4036,1636.047324,292.7601586,5691,1514.499385,1820.622738
d13_42_G06_0_2_S,glasshouse_b1,3811,T0,R2,S,4611,1904,2348,71,1905.43662,2350.943662,16730,1065,1269,17264,1066,1270,4611,1904.528085,2347.709174,7776,876.586677,1643.502572,375672,861.1020757,1297.371641,8291,1433.953443,468.8024364,4611,1904.528085,2347.709174
d13_43_G06_0_3_S,glasshouse_b1,3811,T0,R3,S,6279,1386,1852,66,1437.333333,2254.545455,12516,1409,2020,14854,1611,1690,6279,1421.893932,1850.245103,5876,1528.187883,1667.339517,366993,1454.222615,1591.050391,6320,1639.292405,390.0906646,6233,1420.660677,1853.876143
d13_44_G06_0_4_S,glasshouse_b1,3811,T0,R4,S,8633,1049,1511,68,1210.014706,606.6911765,18848,1148,1294,18846,1148,1294,8633,1066.506429,1522.215684,8544,1114.629331,889.4015684,417021,840.2234036,917.4065742,13287,1641.450365,426.9914202,8580,1065.486014,1524.539277
d13_45_G06_1_1_S,glasshouse_b1,3811,T1,R1,S,3653,1529,1252,63,1439.174603,1380.68254,10040,1557,1500,10051,1557,1500,3653,1524.546126,1251.726526,4035,1501.728377,1254.954399,372024,1025.397703,1465.303738,4698,928.1796509,853.9957429,3653,1524.546126,1251.726526
d13_46_G06_1_2_S,glasshouse_b1,3811,T1,R2,S,4774,1636,1478,61,1599.885246,539.295082,7197,1633,1748,8216,1647,1287,4774,1648.798282,1477.826142,3643,1646.293988,1384.659621,364496,1460.114937,1019.497525,2642,1150.447767,1824.698713,4774,1648.798282,1477.826142
d13_47_G06_1_3_S,glasshouse_b1,3811,T1,R3,S,4564,1182,1435,66,1520.409091,390.3787879,8767,1423,1584,10170,1421,1506,4564,1182.268624,1434.948072,3798,1555.249868,819.2116904,451821,1419.415924,1111.213253,4036,1554.601338,350.3481169,4564,1182.268624,1434.948072
d13_48_G06_1_4_S,glasshouse_b1,3811,T1,R4,S,7729,1249,1498,71,1489.661972,430.4507042,10974,1242,1654,13314,1265,1416,7729,1280.461767,1503.77992,4748,1385.03412,1000.11984,435809,1428.041672,1113.241633,3978,1627.53821,352.0751634,7729,1280.461767,1503.77992
d17_01_G01_0_1_T,glasshouse_b1,Gladius,T0,R1,T,11128,2179,2474,59,2067.254237,2044.084746,21457,2177,2395,21770,2174,2381,11128,2147.411844,2487.735442,7736,2253.189891,2372.569545,347146,2028.961846,1606.59265,14015,2329.90132,2688.06122,7994,873.2275457,2371.582562
d17_02_G01_0_2_T,glasshouse_b1,Gladius,T0,R2,T,7456,1719,2199,67,1940.850746,2976.731343,16863,1740,1967,16767,1740,1967,7456,1748.668723,2198.753755,8096,1914.173419,2480.97542,363686,2019.568928,1584.851507,12947,1922.278675,1766.058237,6434,2070.858253,2727.176251
d17_03_G01_0_3_T,glasshouse_b1,Gladius,T0,R3,T,13142,1311,1773,82,1253.97561,1997.060976,16575,1477,1718,16587,1477,1718,13142,1310.735352,1773.441029,8339,1406.415637,1529.995203,422038,1419.700143,1134.536338,10220,1456.850978,1370.058121,16204,1356.291163,1635.943347
d17_04_G01_0_4_T,glasshouse_b1,Gladius,T0,R4,T,18948,1989,2649,54,1517.592593,960.6111111,17551,2054,2823,20444,1665,2011,18948,2007.423686,2641.554043,8328,1940.811479,3164.254203,558120,1668.372475,2300.113549,10877,1568.791027,852.3628758,17144,2002.641799,2724.196979
d17_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,6231,2391,1895,68,1507.558824,2484.029412,13875,1542,1853,18981,1380,2302,6231,2389.843845,1895.534264,7245,1498.527674,2338.750035,409621,1453.505309,2085.15101,7962,1474.604748,1291.228586,5517,1494.322639,2945.211528
d17_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,9063,1531,1933,58,1671.87931,1358.344828,11052,1543,1443,10843,1479,2130,9063,1487.48207,1922.991725,6121,1692.041006,1409.704623,547789,1482.251078,1291.663347,7980,1625.316917,882.3246867,10536,1508.714313,1777.787775
d17_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,10225,1285,1985,56,1264.875,2193.303571,14627,1379,1806,15188,1330,2663,10225,1304.690562,1991.774181,7164,1254.950307,2333.077331,523294,1391.576464,1373.951584,6702,1458.145628,1405.14712,12928,1343.738707,1837.104811
d17_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,16852,1908,2079,62,1709.645161,1299.935484,13873,1885,1688,14731,1880,1712,16852,1959.199264,2062.262877,5900,1876.480508,2140.715085,847944,1640.723562,1478.759953,7553,1738.184827,942.8648219,21168,1908.936744,1767.00463
d17_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,7806,1925,2042,62,2113.467742,1789.322581,16722,2079,2803,17111,2050,2722,6353,1954.295766,2149.657012,7161,1201.75576,2728.377042,388248,2141.512446,2571.629487,6997,2230.500357,3050.514077,6353,1954.295766,2149.657012
d17_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,15304,2174,1713,54,1899.648148,1408.37037,15381,2026,1363,16054,2036,1379,8226,1953.806954,1817.751155,6875,2241.752582,2135.237818,479588,1684.710906,1598.067604,8761,2258.275768,2237.478028,8226,1953.806954,1817.751155
d17_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,6510,1328,2559,59,1659.661017,1235.322034,20306,1526,2561,20305,1526,2561,6510,1328.101382,2559.014286,8280,1474.600121,2587.129106,381818,1457.949172,2219.785542,10352,1400.523764,2467.755506,6510,1328.101382,2559.014286
d17_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,10397,1889,2432,54,1567.888889,854.8703704,15028,1107,1716,15738,1104,1722,10397,1876.555641,2435.420314,7225,2084.816471,2740.934533,434107,1408.326274,2037.835262,8700,1356.05069,1166.98908,11600,1139.148793,1778.0275
d17_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,8237,1821,1966,59,2666.847458,2358.949153,15058,1282,2087,16614,1292,2127,8237,1741.805876,2014.359111,6037,1681.543316,2532.897797,543251,1534.443079,1280.383802,5622,1653.463358,955.1963714,11366,1699.899525,1758.45117
d17_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,8561,2188,2280,57,2013.052632,2266.157895,10954,2086,1773,14805,2175,2175,8561,2143.397033,2264.325546,5173,2204.08525,2194.612797,478656,2060.751414,1267.776129,6078,1973.510859,1269.984205,11773,2083.122823,1978.181177
d17_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,7095,910,2211,72,908.2916667,2235.277778,11476,947,2013,11476,947,2013,7095,891.4042283,2211.089359,4606,812.4413808,1874.231871,384984,868.968326,1656.557252,6911,904.9739546,2216.216467,7095,891.4042283,2211.089359
d17_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,6445,2315,1978,54,1698.759259,826.1296296,14307,1828,2032,14307,1828,2032,6445,2298.594569,1980.764779,4382,2178.755135,2397.39571,513670,2046.752997,1746.143514,3423,2340.253871,2163.608238,6445,2298.594569,1980.764779
d17_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,11305,1217,2750,55,1414.290909,1405.654545,18316,1381,2791,20041,1379,2720,11305,1241.202654,2748.077311,9065,1377.82791,1478.410149,533290,998.2638996,2323.409704,15993,1284.16007,2668.207216,11252,1240.638642,2747.086385
d17_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,13714,1193,2237,65,1749.030769,1032.6,22072,1361,1464,20320,1656,1472,13714,1167.478635,2210.77636,9655,1336.490109,2109.349767,382799,1390.914676,1140.34121,11334,1373.213517,2019.261249,15052,1184.876296,2097.936487
d17_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,9823,1702,2289,62,1391.354839,1516.096774,17351,1446,2828,17974,1444,2789,9823,1690.336964,2291.928637,7238,1537.382288,3043.308234,389071,1072.844571,2619.580038,12329,1567.224187,2815.788223,7129,1453.072521,2890.338757
d17_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,21413,1815,2530,55,1579.6,996.1818182,17458,1717,1994,17171,1788,3005,21413,1841.435763,2525.203241,7859,1852.927217,2543.600713,743342,1477.393224,2134.668398,12139,1825.77321,2975.508856,18442,1846.453042,2361.694881
d17_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,12613,1869,2635,52,1878.826923,2753.903846,16203,1431,1987,16896,1850,2431,12613,1869.385872,2634.928883,6003,1897.557221,2954.829918,431445,1995.279092,2210.938597,6739,1895.800415,2921.750853,12613,1869.385872,2634.928883
d17_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,9595,2060,2265,50,1848.38,2071.94,12921,1732,1798,17650,2024,2198,9595,2066.634184,2260.874101,6039,1896.264282,2240.651929,466626,1997.586532,1776.289525,8358,1880.729481,1957.99653,7535,1769.97359,2226.175182
d17_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,10695,1457,2363,61,1535.786885,2742.754098,12467,1434,1904,11621,1437,1893,10695,1498.822253,2351.028612,5289,670.4811874,1989.24447,368330,1458.096794,1580.767054,5065,666.8238894,2012.823692,10839,1498.969554,2338.707076
d17_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,8741,2262,2253,48,2294.375,2425.375,18722,1249,2409,18719,1249,2409,8741,2267.600503,2249.649125,6898,1051.039287,2423.292259,344650,2050.874795,1528.094661,8407,1119.260259,2880.831569,8242,1248.064426,2711.187455
d17_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,6253,1495,1863,61,650.0491803,2509.721311,7217,1537,1590,7817,1099,2570,6253,1464.206941,1847.589957,4147,647.6530022,2540.013263,520816,1410.246578,1516.972169,3271,1342.447264,630.6355854,6238,1464.586406,1846.736775
d17_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,3995,1345,2160,53,1538.603774,749.1698113,9881,1371,2549,11080,1367,2491,3995,1344.797747,2160.185482,3487,899.2317178,2410.409234,373753,1456.02156,1521.816376,3487,899.2317178,2410.409234,3903,1345.669229,2168.06431
